winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,100.0,9.0,16.0,20.0,31.0,3.0,4.0,0.45,0.5161290322580645,0.29411764705882354,0.7058823529411765,0.5625,0.7058823529411765
None,0.0,87.0,11.0,22.0,26.0,26.0,3.0,6.0,0.4230769230769231,0.8461538461538461,0.35,0.65,0.6527777777777778,0.65
None,0.0,88.0,10.0,17.0,19.0,30.0,3.0,4.0,0.5263157894736842,0.5666666666666667,0.47058823529411764,0.5294117647058824,0.6027397260273972,0.5294117647058824
None,0.0,82.0,9.0,22.0,28.0,28.0,3.0,6.0,0.32142857142857145,0.7857142857142857,0.35,0.65,0.7727272727272727,0.65
GE,0.0,53.0,6.0,24.0,15.0,23.0,2.0,7.0,0.4,1.0434782608695652,0.23529411764705882,0.7647058823529411,0.84375,0.7647058823529411
None,0.0,85.0,10.0,20.0,23.0,31.0,3.0,6.0,0.43478260869565216,0.6451612903225806,0.4166666666666667,0.5833333333333334,0.6944444444444444,0.5833333333333334
US,0.0,99.0,14.0,11.0,20.0,31.0,5.0,1.0,0.7,0.3548387096774194,0.5882352941176471,0.4117647058823529,0.5421686746987951,0.4117647058823529
None,0.0,92.0,8.0,17.0,21.0,33.0,3.0,4.0,0.38095238095238093,0.5151515151515151,0.3684210526315789,0.631578947368421,0.6486486486486487,0.631578947368421
None,0.0,101.0,8.0,19.0,25.0,34.0,2.0,4.0,0.32,0.5588235294117647,0.3157894736842105,0.6842105263157895,0.627906976744186,0.6842105263157895
None,0.0,95.0,9.0,11.0,14.0,28.0,3.0,2.0,0.6428571428571429,0.39285714285714285,0.4375,0.5625,0.45569620253164556,0.5625
None,0.0,82.0,13.0,16.0,14.0,24.0,4.0,4.0,0.9285714285714286,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5263157894736842,0.6666666666666666
None,0.0,78.0,11.0,20.0,17.0,26.0,4.0,6.0,0.6470588235294118,0.7692307692307693,0.391304347826087,0.6086956521739131,0.6031746031746031,0.6086956521739131
None,0.0,78.0,13.0,18.0,19.0,21.0,4.0,5.0,0.6842105263157895,0.8571428571428571,0.35,0.65,0.5849056603773585,0.65
None,0.0,82.0,11.0,12.0,9.0,25.0,4.0,3.0,1.2222222222222223,0.48,0.42857142857142855,0.5714285714285714,0.47058823529411764,0.5714285714285714
None,0.0,78.0,11.0,20.0,20.0,26.0,4.0,6.0,0.55,0.7692307692307693,0.38095238095238093,0.6190476190476191,0.6507936507936508,0.6190476190476191
GE,0.0,69.0,10.0,24.0,17.0,26.0,3.0,7.0,0.5882352941176471,0.9230769230769231,0.25,0.75,0.6909090909090909,0.75
US,0.0,74.0,14.0,14.0,23.0,21.0,5.0,4.0,0.6086956521739131,0.6666666666666666,0.5,0.5,0.6607142857142857,0.5
None,0.0,75.0,12.0,20.0,17.0,25.0,4.0,5.0,0.7058823529411765,0.8,0.4,0.6,0.6229508196721312,0.6
None,0.0,88.0,10.0,18.0,11.0,28.0,3.0,5.0,0.9090909090909091,0.6428571428571429,0.2631578947368421,0.7368421052631579,0.45714285714285713,0.7368421052631579
None,0.0,79.0,10.0,21.0,25.0,32.0,3.0,6.0,0.4,0.65625,0.2727272727272727,0.7272727272727273,0.8125,0.7272727272727273
US,0.0,74.0,14.0,22.0,26.0,27.0,5.0,6.0,0.5384615384615384,0.8148148148148148,0.4166666666666667,0.5833333333333334,0.8070175438596491,0.5833333333333334
None,0.0,89.0,12.0,17.0,15.0,27.0,4.0,4.0,0.8,0.6296296296296297,0.3684210526315789,0.631578947368421,0.5,0.631578947368421
