winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
US,5.0,87.0,11.0,13.0,28.0,33.0,3.0,3.0,0.39285714285714285,0.3939393939393939,0.47058823529411764,0.5294117647058824,0.7093023255813954,0.5294117647058824
US,5.0,71.0,13.0,12.0,20.0,15.0,3.0,3.0,0.65,0.8,0.4666666666666667,0.5333333333333333,0.5,0.5333333333333333
US,5.0,76.0,16.0,9.0,17.0,20.0,5.0,2.0,0.9411764705882353,0.45,0.5555555555555556,0.4444444444444444,0.5074626865671642,0.4444444444444444
US,5.0,72.0,8.0,16.0,11.0,17.0,3.0,4.0,0.7272727272727273,0.9411764705882353,0.3076923076923077,0.6923076923076923,0.4153846153846154,0.6923076923076923
US,5.0,75.0,13.0,13.0,19.0,22.0,4.0,3.0,0.6842105263157895,0.5909090909090909,0.5555555555555556,0.4444444444444444,0.5285714285714286,0.4444444444444444
US,5.0,82.0,14.0,14.0,26.0,30.0,3.0,3.0,0.5384615384615384,0.4666666666666667,0.42105263157894735,0.5789473684210527,0.691358024691358,0.5789473684210527
US,5.0,90.0,13.0,10.0,24.0,36.0,3.0,2.0,0.5416666666666666,0.2777777777777778,0.5,0.5,0.6741573033707865,0.5
US,5.0,77.0,10.0,12.0,19.0,19.0,3.0,3.0,0.5263157894736842,0.631578947368421,0.46153846153846156,0.5384615384615384,0.47692307692307695,0.5384615384615384
US,5.0,80.0,12.0,14.0,24.0,27.0,3.0,4.0,0.5,0.5185185185185185,0.5,0.5,0.6455696202531646,0.5
US,5.0,82.0,14.0,10.0,20.0,26.0,4.0,2.0,0.7,0.38461538461538464,0.5333333333333333,0.4666666666666667,0.5679012345679012,0.4666666666666667
US,5.0,82.0,9.0,12.0,19.0,27.0,2.0,3.0,0.47368421052631576,0.4444444444444444,0.4375,0.5625,0.5679012345679012,0.5625
US,5.0,75.0,5.0,20.0,13.0,21.0,1.0,5.0,0.38461538461538464,0.9523809523809523,0.21428571428571427,0.7857142857142857,0.4594594594594595,0.7857142857142857
US,5.0,90.0,9.0,16.0,28.0,31.0,1.0,3.0,0.32142857142857145,0.5161290322580645,0.42105263157894735,0.5789473684210527,0.6629213483146067,0.5789473684210527
US,5.0,83.0,14.0,12.0,23.0,27.0,4.0,2.0,0.6086956521739131,0.4444444444444444,0.5333333333333333,0.4666666666666667,0.6097560975609756,0.4666666666666667
US,5.0,80.0,15.0,15.0,27.0,26.0,4.0,3.0,0.5555555555555556,0.5769230769230769,0.5,0.5,0.6708860759493671,0.5
US,5.0,81.0,20.0,7.0,21.0,27.0,6.0,2.0,0.9523809523809523,0.25925925925925924,0.631578947368421,0.3684210526315789,0.6351351351351351,0.3684210526315789
US,5.0,80.0,13.0,8.0,20.0,25.0,4.0,2.0,0.65,0.32,0.6666666666666666,0.3333333333333333,0.569620253164557,0.3333333333333333
US,5.0,78.0,15.0,11.0,17.0,25.0,4.0,3.0,0.8823529411764706,0.44,0.5,0.5,0.5466666666666666,0.5
US,5.0,84.0,19.0,11.0,27.0,31.0,5.0,1.0,0.7037037037037037,0.3548387096774194,0.6,0.4,0.6987951807228916,0.4
US,5.0,70.0,17.0,14.0,15.0,14.0,5.0,3.0,1.1333333333333333,1.0,0.5625,0.4375,0.4423076923076923,0.4375
US,5.0,81.0,14.0,10.0,25.0,29.0,4.0,2.0,0.56,0.3448275862068966,0.6111111111111112,0.3888888888888889,0.676056338028169,0.3888888888888889
US,5.0,79.0,10.0,10.0,24.0,22.0,3.0,3.0,0.4166666666666667,0.45454545454545453,0.4666666666666667,0.5333333333333333,0.5694444444444444,0.5333333333333333
US,5.0,84.0,10.0,12.0,25.0,27.0,2.0,2.0,0.4,0.4444444444444444,0.4666666666666667,0.5333333333333333,0.6265060240963856,0.5333333333333333
US,5.0,73.0,12.0,17.0,19.0,19.0,3.0,4.0,0.631578947368421,0.8947368421052632,0.4,0.6,0.5277777777777778,0.6
US,5.0,75.0,10.0,20.0,17.0,23.0,2.0,6.0,0.5882352941176471,0.8695652173913043,0.42105263157894735,0.5789473684210527,0.5405405405405406,0.5789473684210527
US,5.0,84.0,16.0,8.0,26.0,28.0,5.0,1.0,0.6153846153846154,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.6623376623376623,0.3333333333333333
US,5.0,76.0,12.0,15.0,19.0,25.0,3.0,4.0,0.631578947368421,0.6,0.5,0.5,0.5866666666666667,0.5
US,5.0,78.0,15.0,13.0,17.0,24.0,4.0,3.0,0.8823529411764706,0.5416666666666666,0.47368421052631576,0.5263157894736842,0.5324675324675324,0.5263157894736842
US,5.0,81.0,17.0,12.0,27.0,30.0,4.0,3.0,0.6296296296296297,0.4,0.5,0.5,0.7125,0.5
US,5.0,80.0,16.0,7.0,18.0,27.0,5.0,1.0,0.8888888888888888,0.25925925925925924,0.5833333333333334,0.4166666666666667,0.5942028985507246,0.4166666666666667
US,5.0,80.0,12.0,8.0,18.0,26.0,4.0,2.0,0.6666666666666666,0.3076923076923077,0.5,0.5,0.5569620253164557,0.5
US,5.0,80.0,10.0,20.0,27.0,26.0,3.0,5.0,0.37037037037037035,0.7692307692307693,0.35294117647058826,0.6470588235294118,0.6708860759493671,0.6470588235294118
US,5.0,86.0,11.0,14.0,28.0,35.0,3.0,3.0,0.39285714285714285,0.4,0.5,0.5,0.7411764705882353,0.5
US,5.0,76.0,13.0,12.0,17.0,23.0,4.0,3.0,0.7647058823529411,0.5217391304347826,0.5555555555555556,0.4444444444444444,0.5652173913043478,0.4444444444444444
US,5.0,76.0,13.0,14.0,19.0,16.0,4.0,3.0,0.6842105263157895,0.875,0.5263157894736842,0.47368421052631576,0.45,0.47368421052631576
