winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
IT,7.0,93.0,11.0,6.0,15.0,22.0,2.0,0.0,0.7333333333333333,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.4044943820224719,0.3333333333333333
IT,7.0,92.0,12.0,8.0,19.0,25.0,2.0,0.0,0.631578947368421,0.32,0.5882352941176471,0.4117647058823529,0.48863636363636365,0.4117647058823529
IT,7.0,86.0,7.0,11.0,13.0,16.0,1.0,2.0,0.5384615384615384,0.6875,0.4166666666666667,0.5833333333333334,0.34146341463414637,0.5833333333333334
IT,7.0,91.0,7.0,8.0,16.0,22.0,0.0,2.0,0.4375,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.4444444444444444,0.5454545454545454
IT,7.0,84.0,10.0,11.0,17.0,16.0,2.0,2.0,0.5882352941176471,0.6875,0.4,0.6,0.4142857142857143,0.6
IT,7.0,87.0,6.0,11.0,12.0,10.0,1.0,2.0,0.5,1.1,0.45454545454545453,0.5454545454545454,0.25301204819277107,0.5454545454545454
IT,7.0,93.0,6.0,7.0,18.0,24.0,1.0,1.0,0.3333333333333333,0.2916666666666667,0.45454545454545453,0.5454545454545454,0.4606741573033708,0.5454545454545454
IT,7.0,90.0,9.0,10.0,18.0,23.0,1.0,3.0,0.5,0.43478260869565216,0.46153846153846156,0.5384615384615384,0.5333333333333333,0.5384615384615384
IT,7.0,89.0,6.0,10.0,15.0,21.0,1.0,2.0,0.4,0.47619047619047616,0.45454545454545453,0.5454545454545454,0.4117647058823529,0.5454545454545454
IT,7.0,90.0,3.0,14.0,15.0,20.0,0.0,4.0,0.2,0.7,0.25,0.75,0.4383561643835616,0.75
IT,7.0,89.0,6.0,9.0,16.0,14.0,1.0,1.0,0.375,0.6428571428571429,0.38461538461538464,0.6153846153846154,0.3411764705882353,0.6153846153846154
IT,7.0,89.0,7.0,11.0,17.0,19.0,1.0,2.0,0.4117647058823529,0.5789473684210527,0.38461538461538464,0.6153846153846154,0.4117647058823529,0.6153846153846154
IT,7.0,91.0,9.0,7.0,15.0,20.0,2.0,1.0,0.6,0.35,0.4444444444444444,0.5555555555555556,0.3924050632911392,0.5555555555555556
IT,7.0,89.0,5.0,10.0,15.0,16.0,1.0,2.0,0.3333333333333333,0.625,0.4,0.6,0.3888888888888889,0.6
IT,7.0,89.0,7.0,8.0,17.0,13.0,1.0,1.0,0.4117647058823529,0.6153846153846154,0.5714285714285714,0.42857142857142855,0.3411764705882353,0.42857142857142855
IT,7.0,93.0,9.0,10.0,18.0,16.0,2.0,2.0,0.5,0.625,0.4166666666666667,0.5833333333333334,0.367816091954023,0.5833333333333334
IT,7.0,90.0,3.0,11.0,14.0,14.0,0.0,2.0,0.21428571428571427,0.7857142857142857,0.42857142857142855,0.5714285714285714,0.313953488372093,0.5714285714285714
IT,7.0,91.0,6.0,7.0,17.0,15.0,1.0,1.0,0.35294117647058826,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3563218390804598,0.5555555555555556
IT,7.0,87.0,2.0,14.0,12.0,15.0,0.0,4.0,0.16666666666666666,0.9333333333333333,0.16666666666666666,0.8333333333333334,0.34285714285714286,0.8333333333333334
IT,7.0,87.0,1.0,8.0,13.0,14.0,0.0,2.0,0.07692307692307693,0.5714285714285714,0.16666666666666666,0.8333333333333334,0.3013698630136986,0.8333333333333334
IT,7.0,88.0,8.0,8.0,15.0,17.0,1.0,2.0,0.5333333333333333,0.47058823529411764,0.3333333333333333,0.6666666666666666,0.36904761904761907,0.6666666666666666
IT,7.0,86.0,9.0,8.0,13.0,12.0,2.0,2.0,0.6923076923076923,0.6666666666666666,0.5454545454545454,0.45454545454545453,0.3181818181818182,0.45454545454545453
IT,7.0,88.0,6.0,4.0,16.0,13.0,1.0,1.0,0.375,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
IT,7.0,87.0,8.0,8.0,14.0,16.0,1.0,2.0,0.5714285714285714,0.5,0.4,0.6,0.3493975903614458,0.6
IT,7.0,88.0,3.0,12.0,12.0,15.0,0.0,3.0,0.25,0.8,0.18181818181818182,0.8181818181818182,0.30952380952380953,0.8181818181818182
IT,7.0,90.0,8.0,4.0,10.0,17.0,2.0,0.0,0.8,0.23529411764705882,0.625,0.375,0.38596491228070173,0.375
IT,7.0,86.0,10.0,9.0,15.0,13.0,2.0,1.0,0.6666666666666666,0.6923076923076923,0.36363636363636365,0.6363636363636364,0.32926829268292684,0.6363636363636364
IT,7.0,93.0,6.0,12.0,17.0,24.0,1.0,3.0,0.35294117647058826,0.5,0.3333333333333333,0.6666666666666666,0.47560975609756095,0.6666666666666666
IT,7.0,90.0,7.0,5.0,15.0,21.0,2.0,1.0,0.4666666666666667,0.23809523809523808,0.6,0.4,0.4050632911392405,0.4
IT,7.0,89.0,9.0,6.0,13.0,13.0,2.0,1.0,0.6923076923076923,0.46153846153846156,0.625,0.375,0.29411764705882354,0.375
IT,7.0,91.0,8.0,11.0,18.0,22.0,2.0,2.0,0.4444444444444444,0.5,0.42857142857142855,0.5714285714285714,0.4696969696969697,0.5714285714285714
