winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,83.0,13.0,14.0,30.0,27.0,5.0,4.0,0.43333333333333335,0.5185185185185185,0.5294117647058824,0.47058823529411764,0.6842105263157895,0.47058823529411764
None,0.0,83.0,14.0,11.0,24.0,30.0,5.0,2.0,0.5833333333333334,0.36666666666666664,0.36363636363636365,0.6363636363636364,0.6216216216216216,0.6363636363636364
None,0.0,87.0,15.0,12.0,38.0,30.0,4.0,3.0,0.39473684210526316,0.4,0.5,0.5,0.6785714285714286,0.5
GE,0.0,96.0,7.0,23.0,44.0,38.0,2.0,6.0,0.1590909090909091,0.6052631578947368,0.17647058823529413,0.8235294117647058,0.9076923076923077,0.8235294117647058
GE,0.0,88.0,3.0,24.0,28.0,39.0,0.0,7.0,0.10714285714285714,0.6153846153846154,0.15,0.85,0.0,0.85
None,0.0,87.0,7.0,21.0,33.0,34.0,2.0,5.0,0.21212121212121213,0.6176470588235294,0.3157894736842105,0.6842105263157895,0.7714285714285715,0.6842105263157895
None,0.0,88.0,10.0,16.0,37.0,32.0,3.0,5.0,0.2702702702702703,0.5,0.35,0.65,0.9090909090909091,0.65
None,0.0,75.0,14.0,16.0,32.0,29.0,4.0,4.0,0.4375,0.5517241379310345,0.375,0.625,0.7727272727272727,0.625
None,0.0,97.0,6.0,15.0,25.0,37.0,2.0,4.0,0.24,0.40540540540540543,0.35714285714285715,0.6428571428571429,0.6666666666666666,0.6428571428571429
GE,0.0,89.0,4.0,24.0,25.0,35.0,1.0,7.0,0.16,0.6857142857142857,0.05263157894736842,0.9473684210526315,0.6818181818181818,0.9473684210526315
None,0.0,96.0,12.0,16.0,49.0,32.0,4.0,4.0,0.24489795918367346,0.5,0.4166666666666667,0.5833333333333334,0.8653846153846154,0.5833333333333334
GE,0.0,74.0,8.0,24.0,33.0,28.0,2.0,7.0,0.24242424242424243,0.8571428571428571,0.2608695652173913,0.7391304347826086,0.7857142857142857,0.7391304347826086
None,0.0,96.0,7.0,18.0,38.0,38.0,2.0,4.0,0.18421052631578946,0.47368421052631576,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5714285714285714
None,0.0,85.0,11.0,21.0,23.0,30.0,4.0,5.0,0.4782608695652174,0.7,0.2222222222222222,0.7777777777777778,0.6785714285714286,0.7777777777777778
None,0.0,70.0,9.0,23.0,18.0,26.0,3.0,6.0,0.5,0.8846153846153846,0.2631578947368421,0.7368421052631579,0.4444444444444444,0.7368421052631579
GE,0.0,87.0,7.0,22.0,17.0,38.0,2.0,6.0,0.4117647058823529,0.5789473684210527,0.1875,0.8125,0.5428571428571428,0.8125
GE,0.0,78.0,5.0,22.0,21.0,35.0,1.0,6.0,0.23809523809523808,0.6285714285714286,0.17647058823529413,0.8235294117647058,0.7291666666666666,0.8235294117647058
None,0.0,104.0,8.0,16.0,47.0,39.0,2.0,5.0,0.1702127659574468,0.41025641025641024,0.42105263157894735,0.5789473684210527,0.6666666666666666,0.5789473684210527
None,0.0,79.0,9.0,22.0,29.0,31.0,3.0,6.0,0.3103448275862069,0.7096774193548387,0.3333333333333333,0.6666666666666666,0.8,0.6666666666666666
GE,0.0,75.0,6.0,24.0,29.0,28.0,2.0,7.0,0.20689655172413793,0.8571428571428571,0.2608695652173913,0.7391304347826086,0.5454545454545454,0.7391304347826086
GE,0.0,60.0,5.0,22.0,17.0,26.0,1.0,6.0,0.29411764705882354,0.8461538461538461,0.17647058823529413,0.8235294117647058,0.6071428571428571,0.8235294117647058
GE,0.0,86.0,11.0,23.0,24.0,32.0,2.0,7.0,0.4583333333333333,0.71875,0.2727272727272727,0.7272727272727273,0.6481481481481481,0.7272727272727273
None,0.0,94.0,13.0,11.0,37.0,25.0,5.0,2.0,0.35135135135135137,0.44,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.4666666666666667
GE,0.0,76.0,6.0,24.0,27.0,32.0,2.0,7.0,0.2222222222222222,0.75,0.3,0.7,0.8,0.7
None,0.0,100.0,8.0,18.0,33.0,38.0,3.0,4.0,0.24242424242424243,0.47368421052631576,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.7777777777777778
GE,0.0,62.0,5.0,22.0,19.0,23.0,2.0,6.0,0.2631578947368421,0.9565217391304348,0.14285714285714285,0.8571428571428571,0.6,0.8571428571428571
None,0.0,78.0,13.0,17.0,32.0,25.0,4.0,5.0,0.40625,0.68,0.38095238095238093,0.6190476190476191,0.5769230769230769,0.6190476190476191
None,0.0,107.0,5.0,19.0,34.0,45.0,1.0,5.0,0.14705882352941177,0.4222222222222222,0.25,0.75,0.5,0.75
None,0.0,102.0,6.0,20.0,33.0,44.0,1.0,5.0,0.18181818181818182,0.45454545454545453,0.3,0.7,0.75,0.7
GE,0.0,56.0,5.0,24.0,15.0,25.0,1.0,7.0,0.3333333333333333,0.96,0.2631578947368421,0.7368421052631579,0.8,0.7368421052631579
None,0.0,97.0,10.0,20.0,35.0,37.0,2.0,6.0,0.2857142857142857,0.5405405405405406,0.25,0.75,0.7222222222222222,0.75
None,0.0,78.0,12.0,19.0,28.0,29.0,3.0,5.0,0.42857142857142855,0.6551724137931034,0.2631578947368421,0.7368421052631579,0.6666666666666666,0.7368421052631579
GE,0.0,75.0,8.0,24.0,23.0,33.0,2.0,7.0,0.34782608695652173,0.7272727272727273,0.25,0.75,0.6896551724137931,0.75
None,0.0,88.0,8.0,19.0,29.0,32.0,2.0,5.0,0.27586206896551724,0.59375,0.23529411764705882,0.7647058823529411,0.6,0.7647058823529411
None,0.0,89.0,9.0,20.0,29.0,31.0,3.0,6.0,0.3103448275862069,0.6451612903225806,0.3157894736842105,0.6842105263157895,0.5945945945945946,0.6842105263157895
GE,0.0,87.0,4.0,24.0,33.0,35.0,1.0,7.0,0.12121212121212122,0.6857142857142857,0.19047619047619047,0.8095238095238095,0.6521739130434783,0.8095238095238095
GE,0.0,78.0,5.0,24.0,23.0,33.0,1.0,7.0,0.21739130434782608,0.7272727272727273,0.2222222222222222,0.7777777777777778,0.7575757575757576,0.7777777777777778
GE,0.0,77.0,4.0,24.0,21.0,32.0,1.0,7.0,0.19047619047619047,0.75,0.15789473684210525,0.8421052631578947,0.5555555555555556,0.8421052631578947
None,0.0,78.0,15.0,16.0,40.0,23.0,5.0,4.0,0.375,0.6956521739130435,0.3157894736842105,0.6842105263157895,0.7777777777777778,0.6842105263157895
None,0.0,86.0,9.0,18.0,28.0,31.0,3.0,5.0,0.32142857142857145,0.5806451612903226,0.2222222222222222,0.7777777777777778,0.6206896551724138,0.7777777777777778
GE,0.0,78.0,6.0,24.0,32.0,30.0,1.0,7.0,0.1875,0.8,0.23809523809523808,0.7619047619047619,0.8333333333333334,0.7619047619047619
None,0.0,73.0,13.0,19.0,26.0,24.0,4.0,5.0,0.5,0.7916666666666666,0.2631578947368421,0.7368421052631579,0.6756756756756757,0.7368421052631579
None,0.0,99.0,8.0,17.0,33.0,38.0,2.0,4.0,0.24242424242424243,0.4473684210526316,0.2857142857142857,0.7142857142857143,0.6511627906976745,0.7142857142857143
